"18,163,00,00,0,00,+00,00000,00.000000,0,000.000000,0,0000,0.0,00.0,00,000,0"
"18,163,04,00,0,00,+00,00000,00.000000,0,000.000000,0,0000,0.0,00.0,00,000,0"
"18,163,08,00,0,00,+00,00000,00.000000,0,000.000000,0,0000,0.0,00.0,00,000,0"
"18,163,12,00,0,00,+00,00000,00.000000,0,000.000000,0,0000,0.0,00.0,00,000,0"
"18,163,16,00,1,03,+21,00001,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,163,20,00,1,00,+18,00002,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,163,23,00,1,00,+17,00003,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,164,00,00,1,00,+17,00004,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,164,04,00,1,00,+16,00005,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,164,08,00,1,00,+15,00006,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,164,12,00,2,39,+25,00007,00.232635,N,036.551185,E,1631,0.0,01.6,05,048,3"
"18,164,16,00,2,27,+21,00008,00.174900,N,036.539146,E,1709,0.0,01.1,05,058,3"
"18,164,20,00,1,00,+18,00009,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,164,23,00,1,00,+17,00010,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,165,00,00,1,00,+17,00011,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,165,04,00,1,00,+16,00012,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,165,08,00,1,00,+16,00013,00.000000,0,000.000000,0,0000,0.0,00.0,00,060,0"
"18,165,12,00,2,37,+25,00014,00.231478,N,036.538402,E,1664,0.0,00.9,08,048,3"
"18,165,16,00,2,00,+25,00015,00.231487,N,036.538074,E,1675,0.0,00.8,09,040,3"
"18,165,20,00,2,00,+18,00016,00.231460,N,036.538078,E,1678,0.0,00.9,10,038,3"
"18,165,23,00,2,00,+16,00017,00.231473,N,036.538074,E,1685,0.0,00.7,12,039,3"
"18,166,00,00,2,00,+15,00018,00.231483,N,036.538078,E,1678,0.0,00.6,13,038,3"
"18,166,04,00,2,00,+12,00019,00.231497,N,036.538082,E,1677,0.0,00.8,10,038,3"
"18,166,08,00,2,00,+15,00020,00.231451,N,036.538097,E,1682,0.0,00.7,11,038,3"
"18,166,12,00,2,00,+24,00021,00.231476,N,036.538047,E,1655,0.0,00.9,08,038,3"
"18,166,16,00,2,00,+25,00022,00.231552,N,036.537879,E,1676,0.0,00.7,11,039,3"
"18,166,20,00,2,00,+19,00023,00.231550,N,036.537860,E,1682,0.0,00.7,11,038,3"
"18,166,23,00,2,00,+16,00024,00.231562,N,036.537899,E,1687,0.0,00.8,12,038,3"
"18,167,00,00,2,00,+15,00025,00.231572,N,036.537883,E,1683,0.0,00.7,13,038,3"
"18,167,04,00,2,00,+13,00026,00.231570,N,036.537906,E,1678,0.0,00.7,12,037,3"
"18,167,08,00,2,00,+17,00027,00.231554,N,036.537895,E,1683,0.0,00.6,12,038,3"
"18,167,12,00,2,00,+31,00028,00.231627,N,036.537956,E,1667,0.0,00.9,08,038,3"
"18,167,16,00,2,00,+26,00029,00.231651,N,036.537941,E,1678,0.0,00.7,11,039,3"
"18,167,20,00,2,00,+16,00030,00.231745,N,036.537681,E,1691,0.0,00.7,11,038,3"
"18,167,23,00,2,00,+14,00031,00.231773,N,036.537708,E,1680,0.0,00.7,12,038,3"
"18,168,00,00,2,00,+13,00032,00.231750,N,036.537712,E,1677,0.0,00.6,13,038,3"
"18,168,04,00,2,00,+12,00033,00.231762,N,036.537746,E,1707,0.0,00.7,12,038,3"
"18,168,08,00,2,00,+14,00034,00.231762,N,036.537780,E,1689,0.0,00.6,12,038,3"
"18,168,12,00,2,00,+28,00035,00.232072,N,036.537513,E,1677,0.0,00.8,09,038,3"
"18,168,16,00,2,00,+24,00036,00.232437,N,036.537265,E,1663,0.0,00.8,10,038,3"
"18,168,20,00,2,00,+16,00037,00.232453,N,036.537273,E,1681,0.0,00.7,12,038,3"
"18,168,23,00,2,00,+14,00038,00.232463,N,036.537281,E,1677,0.0,00.7,12,038,3"
"18,169,00,00,2,00,+13,00039,00.232453,N,036.537288,E,1672,0.0,00.7,13,038,3"
"18,169,04,00,2,00,+13,00040,00.232452,N,036.537281,E,1687,0.0,00.7,10,038,3"
"18,169,08,00,2,00,+15,00041,00.232490,N,036.537239,E,1681,0.0,00.6,12,038,3"
"18,169,12,00,2,00,+25,00042,00.232833,N,036.537399,E,1654,0.0,00.8,09,038,3"
"18,169,16,00,2,00,+26,00043,00.232824,N,036.537403,E,1678,0.0,00.7,11,040,3"
"18,169,20,00,2,00,+16,00044,00.232843,N,036.537376,E,1670,0.0,00.8,10,037,3"
"18,169,23,00,2,00,+14,00045,00.232844,N,036.537384,E,1668,0.0,00.7,13,038,3"
"18,170,00,00,2,00,+14,00046,00.232831,N,036.537391,E,1679,0.0,00.7,13,038,3"
"18,170,04,00,2,00,+13,00047,00.232845,N,036.537399,E,1676,0.0,00.7,12,038,3"
"18,170,08,00,2,00,+13,00048,00.232850,N,036.537406,E,1675,0.0,00.6,12,038,3"
"18,170,12,00,2,00,+35,00049,00.232955,N,036.537174,E,1668,0.0,00.7,10,038,3"
"18,170,16,00,2,00,+31,00050,00.232818,N,036.537200,E,1670,0.0,00.8,10,038,3"
"18,170,20,00,2,00,+19,00051,00.232584,N,036.536979,E,1677,0.0,00.7,11,038,3"
"18,170,23,00,2,00,+16,00052,00.232600,N,036.536968,E,1682,0.0,00.7,12,038,3"
"18,171,00,00,2,00,+15,00053,00.232588,N,036.536922,E,1675,0.0,00.7,12,038,3"
"18,171,04,00,2,00,+13,00054,00.232594,N,036.536998,E,1676,0.0,00.7,11,038,3"
"18,171,08,00,2,00,+13,00055,00.232614,N,036.536914,E,1671,0.0,00.6,12,038,3"
"18,171,12,00,2,00,+25,00056,00.232713,N,036.536975,E,1661,0.0,00.8,09,038,3"
"18,171,16,00,2,00,+23,00057,00.232529,N,036.537185,E,1661,0.0,00.8,09,038,3"
"18,171,20,00,2,00,+18,00058,00.232560,N,036.537235,E,1682,0.0,00.9,09,038,3"
"18,171,23,00,2,00,+15,00059,00.232561,N,036.537212,E,1689,0.0,00.7,13,038,3"
"18,172,00,00,2,00,+14,00060,00.232556,N,036.537204,E,1678,0.0,00.7,13,038,3"
"18,172,04,00,2,00,+12,00061,00.232588,N,036.537281,E,1678,0.0,00.7,12,038,3"
"18,172,08,00,2,00,+13,00062,00.232516,N,036.537235,E,1675,0.0,00.7,11,038,3"
"18,172,12,00,2,00,+23,00063,00.232481,N,036.537281,E,1682,0.0,00.9,08,039,3"
"18,172,16,00,2,00,+25,00064,00.232616,N,036.537200,E,1673,0.0,00.8,10,038,3"
"18,172,20,00,2,00,+15,00065,00.232590,N,036.537227,E,1684,0.0,00.7,11,038,3"
"18,172,23,00,2,00,+13,00066,00.232624,N,036.537220,E,1682,0.0,00.7,13,038,3"
"18,173,00,00,2,00,+12,00067,00.232614,N,036.537212,E,1678,0.0,00.7,12,038,3"
"18,173,04,00,2,00,+09,00068,00.232608,N,036.537239,E,1675,0.0,00.7,11,038,3"
"18,173,08,00,2,00,+11,00069,00.232603,N,036.537197,E,1686,0.0,00.6,12,038,3"
"18,173,12,00,2,00,+25,00070,00.232619,N,036.537223,E,1671,0.0,00.8,09,038,3"
"18,173,16,00,2,00,+35,00071,00.232607,N,036.537227,E,1670,0.0,00.8,09,038,3"
"18,173,20,00,2,00,+16,00072,00.232594,N,036.537227,E,1682,0.0,00.7,11,038,3"
"18,173,23,00,2,00,+14,00073,00.232609,N,036.537216,E,1675,0.0,00.7,13,038,3"
"18,174,00,00,2,00,+14,00074,00.232606,N,036.537208,E,1677,0.0,00.7,11,038,3"
"18,174,04,00,2,00,+13,00075,00.232605,N,036.537239,E,1680,0.0,00.7,11,038,3"
"18,174,08,00,2,00,+12,00076,00.232638,N,036.537227,E,1680,0.0,00.7,11,038,3"
"18,174,12,00,2,00,+32,00077,00.232482,N,036.537574,E,1679,0.0,00.8,09,038,3"
"18,174,16,00,2,00,+26,00078,00.231966,N,036.537967,E,1693,0.0,00.8,10,038,3"
"18,174,20,00,2,00,+13,00079,00.231795,N,036.537887,E,1681,0.0,00.8,10,038,3"
"18,174,23,00,2,00,+13,00080,00.231813,N,036.537914,E,1686,0.0,00.8,12,038,3"
"18,175,00,00,2,00,+13,00081,00.231805,N,036.537887,E,1681,0.0,00.7,12,038,3"
"18,175,04,00,2,00,+10,00082,00.231818,N,036.537937,E,1677,0.0,00.7,12,038,3"
"18,175,08,00,2,00,+21,00083,00.231801,N,036.537864,E,1685,0.0,00.8,10,040,3"
"18,175,12,00,2,00,+30,00084,00.231971,N,036.537624,E,1673,0.0,00.8,09,039,3"
"18,175,16,00,2,00,+26,00085,00.232097,N,036.537998,E,1681,0.0,00.8,10,038,3"
"18,175,20,00,2,00,+16,00086,00.231971,N,036.538440,E,1702,0.0,00.7,11,038,3"
"18,175,23,00,2,00,+15,00087,00.231981,N,036.538440,E,1682,0.0,00.7,13,038,3"
"18,176,00,00,2,00,+15,00088,00.231993,N,036.538421,E,1681,0.0,00.7,12,038,3"
"18,176,04,00,2,00,+13,00089,00.231987,N,036.538478,E,1687,0.0,00.7,11,038,3"
"18,176,08,00,2,00,+15,00090,00.231980,N,036.538417,E,1684,0.0,00.7,11,038,3"
"18,176,12,00,2,00,+21,00091,00.232222,N,036.538524,E,1681,0.0,00.9,08,038,3"
"18,176,16,00,2,00,+25,00092,00.232780,N,036.538623,E,1681,0.0,00.8,10,038,3"
"18,176,20,00,2,00,+14,00093,00.232740,N,036.538635,E,1675,0.0,00.7,11,038,3"
"18,176,23,00,2,00,+13,00094,00.232784,N,036.538620,E,1687,0.0,00.7,12,038,3"
"18,177,00,00,2,00,+12,00095,00.232769,N,036.538620,E,1680,0.0,00.8,11,038,3"
"18,177,04,00,2,00,+09,00096,00.232773,N,036.538642,E,1672,0.0,00.8,09,038,3"
"18,177,08,00,2,00,+12,00097,00.232762,N,036.538612,E,1692,0.0,00.7,11,038,3"
"18,177,12,00,2,00,+25,00098,00.232833,N,036.538478,E,1677,0.0,00.8,09,038,3"
"18,177,16,00,2,00,+21,00099,00.232604,N,036.538295,E,1677,0.0,00.8,10,040,3"
"18,177,20,00,2,00,+15,00100,00.232615,N,036.538288,E,1680,0.0,00.7,11,038,3"
"18,177,23,00,2,00,+13,00101,00.232625,N,036.538303,E,1684,0.0,00.6,13,038,3"
"18,178,00,00,2,00,+13,00102,00.232618,N,036.538291,E,1680,0.0,00.7,12,038,3"
"18,178,04,00,2,00,+10,00103,00.232627,N,036.538303,E,1675,0.0,00.7,11,038,3"
"18,178,08,00,2,00,+12,00104,00.232612,N,036.538288,E,1682,0.0,00.8,10,038,3"
"18,178,12,00,2,00,+25,00105,00.232540,N,036.538253,E,1682,0.0,00.9,08,038,3"
"18,178,16,00,2,00,+27,00106,00.232965,N,036.538410,E,1671,0.0,00.8,10,040,3"
"18,178,20,00,2,00,+17,00107,00.232755,N,036.538341,E,1682,0.0,00.7,12,038,3"
"18,178,23,00,2,00,+14,00108,00.232746,N,036.538368,E,1679,0.0,00.6,13,038,3"
"18,179,00,00,2,00,+13,00109,00.232760,N,036.538360,E,1676,0.0,00.7,12,038,3"
"18,179,04,00,2,00,+12,00110,00.232756,N,036.538368,E,1678,0.0,00.7,12,038,3"
"18,179,08,00,2,00,+15,00111,00.232765,N,036.538349,E,1683,0.0,00.7,11,040,3"
"18,179,12,00,2,00,+24,00112,00.232766,N,036.538383,E,1303,0.0,01.0,06,038,2"
"18,179,16,00,2,00,+31,00113,00.233115,N,036.538814,E,1670,0.0,00.7,11,038,3"
"18,179,20,00,2,00,+19,00114,00.233395,N,036.538566,E,1677,0.0,00.7,12,038,3"
"18,179,23,00,2,00,+15,00115,00.233420,N,036.538558,E,1675,0.0,00.7,12,038,3"
"18,180,00,00,2,00,+15,00116,00.233414,N,036.538566,E,1676,0.0,00.7,12,038,3"
"18,180,04,00,2,00,+12,00117,00.233405,N,036.538581,E,1667,0.0,00.7,11,038,3"
"18,180,08,00,2,00,+14,00118,00.233394,N,036.538547,E,1674,0.0,00.8,10,038,3"
"18,180,12,00,2,00,+31,00119,00.233399,N,036.538600,E,1675,0.0,00.8,09,038,3"
"18,180,16,00,2,00,+30,00120,00.233208,N,036.538608,E,1669,0.0,00.7,11,038,3"
"18,180,20,00,2,00,+18,00121,00.232752,N,036.538368,E,1680,0.0,00.6,13,038,3"
"18,180,23,00,2,00,+16,00122,00.232772,N,036.538379,E,1682,0.0,00.6,13,038,3"
"18,181,00,00,2,00,+16,00123,00.232763,N,036.538356,E,1677,0.0,00.7,12,038,3"
"18,181,04,00,2,00,+15,00124,00.232739,N,036.538372,E,1680,0.0,00.7,10,041,3"
"18,181,08,00,2,00,+16,00125,00.232746,N,036.538333,E,1680,0.0,00.8,10,038,3"
"18,181,12,00,2,01,+30,00126,00.232286,N,036.539440,E,1683,0.0,00.8,09,038,3"
"18,181,16,00,2,00,+18,00127,00.231995,N,036.539249,E,1679,0.0,00.7,11,038,3"
"18,181,20,00,2,00,+13,00128,00.231981,N,036.539257,E,1674,0.0,00.8,10,038,3"
"18,181,23,00,2,00,+12,00129,00.232023,N,036.539260,E,1673,0.0,00.7,12,038,3"
"18,182,00,00,2,00,+12,00130,00.232011,N,036.539260,E,1672,0.0,00.7,12,038,3"
"18,182,04,00,2,00,+09,00131,00.232023,N,036.539279,E,1664,0.0,00.7,11,038,3"
"18,182,08,00,2,00,+11,00132,00.232015,N,036.539230,E,1685,0.0,00.8,10,038,3"
"18,182,12,00,2,00,+40,00133,00.231992,N,036.539268,E,1666,0.0,00.8,08,039,3"
"18,182,16,00,2,00,+25,00134,00.231877,N,036.539161,E,1671,0.0,00.7,12,040,3"
"18,182,20,00,2,00,+17,00135,00.231884,N,036.539184,E,1678,0.0,00.7,12,038,3"
"18,182,23,00,2,00,+13,00136,00.231891,N,036.539157,E,1677,0.0,00.6,13,038,3"
"18,183,00,00,2,00,+13,00137,00.231879,N,036.539157,E,1673,0.0,00.7,12,038,3"
"18,183,04,00,2,00,+10,00138,00.231878,N,036.539192,E,1684,0.0,00.7,11,038,3"
"18,183,08,00,2,00,+12,00139,00.231858,N,036.539146,E,1674,0.0,00.8,10,038,3"
"18,183,12,00,2,00,+34,00140,00.231548,N,036.539161,E,1690,0.0,00.8,09,038,3"
"18,183,16,00,2,00,+35,00141,00.231112,N,036.539142,E,1672,0.0,00.7,12,040,3"
"18,183,20,00,2,00,+15,00142,00.231271,N,036.539218,E,1674,0.0,00.7,12,038,3"
"18,183,23,00,2,00,+13,00143,00.231285,N,036.539188,E,1678,0.0,00.7,13,038,3"
"18,184,00,00,2,00,+13,00144,00.231282,N,036.539180,E,1672,0.0,00.7,12,038,3"
"18,184,04,00,2,00,+10,00145,00.231256,N,036.539241,E,1679,0.0,00.7,11,038,3"
"18,184,08,00,2,00,+11,00146,00.231280,N,036.539173,E,1679,0.0,00.8,10,038,3"
"18,184,12,00,2,00,+27,00147,00.231255,N,036.539245,E,1672,0.0,00.8,09,038,3"
"18,184,16,00,2,00,+20,00148,00.231162,N,036.539260,E,1677,0.0,00.7,12,039,3"
"18,184,20,00,2,00,+16,00149,00.231168,N,036.539260,E,1675,0.0,00.6,13,038,3"
"18,184,23,00,2,00,+13,00150,00.231186,N,036.539241,E,1676,0.0,00.7,13,038,3"
"18,185,00,00,2,00,+13,00151,00.231168,N,036.539245,E,1685,0.0,00.7,11,038,3"
"18,185,04,00,2,00,+12,00152,00.231146,N,036.539234,E,1671,0.0,00.6,12,038,3"
"18,185,08,00,2,00,+13,00153,00.231179,N,036.539257,E,1678,0.0,00.8,10,038,3"
"18,185,12,00,2,00,+27,00154,00.230751,N,036.539871,E,1669,0.0,00.8,09,038,3"
"18,185,16,00,2,01,+27,00155,00.230065,N,036.540630,E,1673,0.0,00.8,10,039,3"
"18,185,20,00,2,00,+13,00156,00.230065,N,036.540645,E,1675,0.0,00.6,12,038,3"
"18,185,23,00,2,00,+12,00157,00.230090,N,036.540615,E,1673,0.0,00.7,13,038,3"
"18,186,00,00,2,00,+10,00158,00.230082,N,036.540618,E,1675,0.0,00.7,12,038,3"
"18,186,04,00,2,00,+10,00159,00.230052,N,036.540626,E,1662,0.0,00.8,10,038,3"
"18,186,08,00,2,00,+13,00160,00.230081,N,036.540599,E,1672,0.0,00.8,10,039,3"
"18,186,12,00,2,00,+25,00161,00.230015,N,036.540657,E,1675,0.0,00.8,09,038,3"
"18,186,16,00,2,00,+37,00162,00.230146,N,036.540668,E,1673,0.0,00.7,11,039,3"
"18,186,20,00,2,00,+17,00163,00.230143,N,036.540664,E,1677,0.0,00.6,14,038,3"
"18,186,23,00,2,00,+15,00164,00.230154,N,036.540668,E,1676,0.0,00.7,12,038,3"
"18,187,00,00,2,00,+15,00165,00.230155,N,036.540676,E,1676,0.0,00.7,12,038,3"
"18,187,04,00,2,00,+12,00166,00.230145,N,036.540668,E,1669,0.0,00.7,11,038,3"
"18,187,08,00,2,00,+12,00167,00.230178,N,036.540634,E,1659,0.0,00.7,11,038,3"
"18,187,12,00,2,00,+31,00168,00.230120,N,036.540683,E,1674,0.0,00.8,09,038,3"
"18,187,16,00,3,00,+00,00000,00.000000,0,000.000000,0,0000,0.0,00.0,00,000,0"
